2025-02-13 11:33:37,546 - [52.9123632625012, 33.460244176045805, 10.64413669379386, 20.453237138038048, 83.8197617059131, 41.6380190251151]
2025-02-13 11:33:38,324 - [52.1216465511092, 58.93674989105495, 75.88508946367418, 97.36630986977171, 74.5093498166432, 48.255346583979545]
2025-02-13 11:33:38,903 - [21.34303461535224, 82.51243860097873, 99.63959631201402, 22.675127003165464, 30.436545777887837, 3.6339648452497153]
2025-02-13 11:33:39,328 - [92.75295870853745, 45.25700453377854, 43.57105075082948, 78.31559441613368, 49.52619040405863, 3.483291426046853]
2025-02-13 11:33:39,909 - [80.55864635954032, 46.10837802363068, 91.91005248001699, 90.27004405976328, 35.67381914661368, 16.30607104058769]
2025-02-13 11:33:40,331 - [12.042504818263788, 50.47989736397752, 55.677349233928375, 80.00737126780362, 15.327689735942018, 25.42790697375371]
2025-02-13 11:35:48,168 - [97.82774050901878, 34.69831068566823, 91.63986284192192, 1.9717936954903315, 30.029374064970227, 20.31707229070928]
2025-02-13 11:35:48,884 - [49.16329545093201, 3.6887596280554047, 5.898536315414804, 62.84411841116253, 74.01962272199954, 76.65561074967304]
2025-02-13 11:37:13,744 - [79.21571908660539, 76.13373861947177, 74.53110066448309, 23.634057558347553, 38.329628091759204, 27.328779116555125]
2025-02-13 11:37:14,492 - [30.65187461779022, 73.43412420154345, 10.265327917794254, 93.77857528820047, 77.70335700751619, 17.034966795447094]
